Frame,Time,Ball_X,Ball_Y,Ball_GridID,Ball_xT,Home_P1_X,Home_P1_Y,Home_P1_GridID,Home_P1_xT,Home_P2_X,Home_P2_Y,Home_P2_GridID,Home_P2_xT,Home_P3_X,Home_P3_Y,Home_P3_GridID,Home_P3_xT,Home_P4_X,Home_P4_Y,Home_P4_GridID,Home_P4_xT,Home_P5_X,Home_P5_Y,Home_P5_GridID,Home_P5_xT,Home_P6_X,Home_P6_Y,Home_P6_GridID,Home_P6_xT,Home_P7_X,Home_P7_Y,Home_P7_GridID,Home_P7_xT,Home_P8_X,Home_P8_Y,Home_P8_GridID,Home_P8_xT,Home_P9_X,Home_P9_Y,Home_P9_GridID,Home_P9_xT,Home_P10_X,Home_P10_Y,Home_P10_GridID,Home_P10_xT,Home_P11_X,Home_P11_Y,Home_P11_GridID,Home_P11_xT,Away_P1_X,Away_P1_Y,Away_P1_GridID,Away_P1_xT,Away_P2_X,Away_P2_Y,Away_P2_GridID,Away_P2_xT,Away_P3_X,Away_P3_Y,Away_P3_GridID,Away_P3_xT,Away_P4_X,Away_P4_Y,Away_P4_GridID,Away_P4_xT,Away_P5_X,Away_P5_Y,Away_P5_GridID,Away_P5_xT,Away_P6_X,Away_P6_Y,Away_P6_GridID,Away_P6_xT,Away_P7_X,Away_P7_Y,Away_P7_GridID,Away_P7_xT,Away_P8_X,Away_P8_Y,Away_P8_GridID,Away_P8_xT,Away_P9_X,Away_P9_Y,Away_P9_GridID,Away_P9_xT,Away_P10_X,Away_P10_Y,Away_P10_GridID,Away_P10_xT,Away_P11_X,Away_P11_Y,Away_P11_GridID,Away_P11_xT,Home_MAX_xT,Home_SUM_xT,Away_MAX_xT,Away_SUM_xT
99,9.9,0.6901,0.72721,5218,0.00449,0.17505,0.55088,3904,0.00155,0.5699,0.66897,4785,0.00999,0.45438,0.59162,4248,0.00677,0.44676,0.76176,5402,0.0066,0.87333,0.61882,4502,0.02367,0.70524,0.45456,3225,0.01431,0.49086,0.38838,2782,0.0102,0.47133,0.86485,6140,0.00452,0.68962,0.77426,5533,0.01741,0.5921,0.78162,5628,0.00956,0.83333,0.7175,5128,0.02825,0.71629,0.21794,1546,0.00317,0.70838,0.7675,5535,0.00327,0.45314,0.49412,3513,0.01023,0.71486,0.6475,4696,0.00455,0.92343,0.64059,4612,0.00147,0.46371,0.77662,5509,0.0086,0.59171,0.81235,5838,0.00531,0.66695,0.96368,6896,0.00308,0.85038,0.91221,6600,0.0011,0.54114,0.35206,2472,0.00703,0.81638,0.50103,3656,0.00552,0.02825,0.13283,0.01023,0.05333
100,10.0,0.67771,0.7275,5217,0.00385,0.17505,0.55074,3904,0.00155,0.56971,0.66912,4785,0.00999,0.45305,0.59118,4248,0.00677,0.44771,0.76059,5403,0.00611,0.8719,0.61706,4397,0.32715,0.70381,0.45235,3224,0.01868,0.49038,0.38941,2782,0.0102,0.46981,0.86279,6140,0.00452,0.68867,0.77059,5533,0.01741,0.59257,0.78074,5628,0.00956,0.83133,0.71618,5128,0.02825,0.71619,0.21853,1546,0.00317,0.70695,0.76412,5430,0.00339,0.45314,0.49515,3513,0.01023,0.71352,0.64897,4695,0.00368,0.9241,0.63838,4613,0.00175,0.46514,0.77426,5509,0.0086,0.5921,0.80926,5838,0.00531,0.66762,0.96132,6896,0.00308,0.84867,0.90956,6495,0.00111,0.54152,0.35397,2577,0.00778,0.81429,0.50206,3656,0.00552,0.32715,0.44019,0.01023,0.05362
101,10.1,0.66638,0.72838,5215,0.00602,0.17524,0.55074,3904,0.00155,0.56924,0.66912,4785,0.00999,0.45152,0.59088,4248,0.00677,0.44876,0.75941,5403,0.00611,0.87029,0.61559,4397,0.32715,0.70238,0.45044,3224,0.01868,0.48981,0.39044,2782,0.0102,0.4679,0.86088,6140,0.00452,0.68743,0.76706,5533,0.01741,0.59295,0.77971,5628,0.00956,0.82905,0.71529,5128,0.02825,0.716,0.21941,1546,0.00317,0.70524,0.76074,5430,0.00339,0.45305,0.49647,3513,0.01023,0.712,0.65029,4695,0.00368,0.92476,0.63632,4613,0.00175,0.46686,0.77176,5510,0.00804,0.5921,0.80632,5733,0.00484,0.66819,0.95882,6896,0.00308,0.84686,0.90662,6494,0.0016,0.542,0.35603,2577,0.00778,0.8121,0.50324,3656,0.00552,0.32715,0.44019,0.01023,0.05308
102,10.2,0.65419,0.72868,5214,0.00507,0.17533,0.55059,3904,0.00155,0.56838,0.66912,4785,0.00999,0.44981,0.59074,4248,0.00677,0.44981,0.75824,5403,0.00611,0.86838,0.61412,4397,0.32715,0.70076,0.44868,3224,0.01868,0.48943,0.39162,2782,0.0102,0.4659,0.85882,6139,0.0051,0.6861,0.76368,5428,0.01611,0.59314,0.77853,5523,0.0084,0.82648,0.71485,5127,0.02093,0.71562,0.22074,1651,0.00365,0.70333,0.75765,5429,0.00406,0.45276,0.49794,3513,0.01023,0.71029,0.65147,4695,0.00368,0.92543,0.63426,4613,0.00175,0.46905,0.76897,5510,0.00804,0.5921,0.80353,5733,0.00484,0.66876,0.95618,6896,0.00308,0.84486,0.90353,6494,0.0016,0.54238,0.35853,2577,0.00778,0.80971,0.50456,3656,0.00552,0.32715,0.43099,0.01023,0.05423
103,10.3,0.64276,0.72853,5213,0.00448,0.17552,0.55074,3904,0.00155,0.56733,0.66897,4785,0.00999,0.4481,0.59044,4248,0.00677,0.45114,0.75721,5403,0.00611,0.86648,0.61279,4396,0.09119,0.69914,0.44691,3224,0.01868,0.48914,0.39279,2782,0.0102,0.4639,0.85676,6139,0.0051,0.68457,0.76044,5427,0.01448,0.59324,0.77721,5523,0.0084,0.82371,0.71456,5127,0.02093,0.71524,0.22221,1651,0.00365,0.70114,0.75441,5429,0.00406,0.45229,0.49956,3513,0.01023,0.70857,0.6525,4695,0.00368,0.92619,0.63147,4508,0.00136,0.47152,0.76603,5510,0.00804,0.5919,0.80103,5733,0.00484,0.66933,0.95353,6791,0.00266,0.84267,0.90015,6494,0.0016,0.54276,0.36132,2577,0.00778,0.80724,0.50603,3655,0.00248,0.09119,0.1934,0.01023,0.05038
104,10.4,0.632,0.72824,5212,0.0038,0.17552,0.55074,3904,0.00155,0.5659,0.66897,4785,0.00999,0.44629,0.59015,4247,0.00875,0.45267,0.75603,5403,0.00611,0.86429,0.61176,4396,0.09119,0.69733,0.44544,3224,0.01868,0.48905,0.39412,2782,0.0102,0.462,0.85471,6139,0.0051,0.68286,0.75721,5427,0.01448,0.59305,0.77574,5523,0.0084,0.82076,0.71426,5127,0.02093,0.71486,0.22412,1651,0.00365,0.69876,0.75147,5429,0.00406,0.4519,0.50118,3618,0.01105,0.70667,0.65338,4695,0.00368,0.92695,0.62809,4508,0.00136,0.47429,0.76294,5405,0.00814,0.59162,0.79882,5733,0.00484,0.66971,0.95103,6791,0.00266,0.84048,0.89662,6389,0.00163,0.54324,0.36441,2578,0.00704,0.80448,0.5075,3655,0.00248,0.09119,0.19538,0.01105,0.05059
105,10.5,0.62191,0.72809,5211,0.0048,0.17543,0.55088,3904,0.00155,0.56419,0.66882,4785,0.00999,0.44429,0.59,4247,0.00875,0.45448,0.75471,5403,0.00611,0.862,0.61088,4396,0.09119,0.69562,0.44412,3224,0.01868,0.48895,0.39559,2782,0.0102,0.46,0.85265,6034,0.00622,0.68105,0.75412,5427,0.01448,0.59257,0.77426,5523,0.0084,0.81762,0.71412,5126,0.04282,0.71448,0.22618,1651,0.00365,0.69619,0.74853,5324,0.00496,0.45133,0.50294,3618,0.01105,0.70467,0.65441,4694,0.00322,0.92762,0.62471,4508,0.00136,0.47724,0.75971,5406,0.0082,0.59086,0.79691,5733,0.00484,0.6701,0.94838,6791,0.00266,0.8381,0.89294,6388,0.00125,0.54362,0.36765,2578,0.00704,0.80171,0.50897,3655,0.00248,0.09119,0.21839,0.01105,0.05071
106,10.6,0.61352,0.72471,5210,0.00391,0.17533,0.55118,3904,0.00155,0.56229,0.66868,4785,0.00999,0.44229,0.58985,4247,0.00875,0.45667,0.75309,5403,0.00611,0.85962,0.61015,4396,0.09119,0.69381,0.44309,3223,0.01437,0.48886,0.39721,2887,0.0076,0.458,0.85044,6034,0.00622,0.67914,0.75103,5427,0.01448,0.59171,0.77279,5523,0.0084,0.81438,0.71412,5126,0.04282,0.7139,0.22838,1650,0.00536,0.69343,0.74574,5323,0.00329,0.45057,0.50471,3618,0.01105,0.70248,0.655,4694,0.00322,0.92829,0.62162,4508,0.00136,0.48019,0.75647,5406,0.0082,0.58971,0.79515,5732,0.00448,0.67019,0.94588,6791,0.00266,0.83562,0.88912,6388,0.00125,0.54381,0.37103,2683,0.00704,0.79886,0.51044,3654,0.00317,0.09119,0.21148,0.01105,0.05108
107,10.7,0.60286,0.72206,5209,0.00489,0.17505,0.55162,3904,0.00155,0.5601,0.66853,4784,0.00924,0.44019,0.58985,4247,0.00875,0.45933,0.75147,5404,0.0065,0.85714,0.60956,4396,0.09119,0.6919,0.44221,3223,0.01437,0.48867,0.39897,2887,0.0076,0.456,0.84838,6033,0.00391,0.67714,0.74809,5322,0.01442,0.59067,0.77147,5523,0.0084,0.81114,0.71412,5126,0.04282,0.71343,0.23074,1650,0.00536,0.69057,0.74294,5323,0.00329,0.44971,0.50662,3618,0.01105,0.70029,0.65559,4694,0.00322,0.92886,0.61882,4508,0.00136,0.48333,0.75338,5406,0.0082,0.58838,0.79368,5627,0.00401,0.67019,0.94353,6791,0.00266,0.83295,0.88515,6388,0.00125,0.5439,0.37441,2683,0.00704,0.7959,0.51191,3654,0.00317,0.09119,0.20875,0.01105,0.05061
108,10.8,0.59324,0.72015,5103,0.00544,0.17476,0.55221,3904,0.00155,0.55781,0.66838,4784,0.00924,0.438,0.58985,4246,0.00738,0.46238,0.74956,5299,0.00569,0.85476,0.60897,4395,0.07886,0.6899,0.44162,3223,0.01437,0.48838,0.40074,2887,0.0076,0.4539,0.84618,6033,0.00391,0.67514,0.74529,5321,0.0129,0.58933,0.77015,5522,0.00952,0.80781,0.71397,5125,0.01072,0.71286,0.23338,1650,0.00536,0.68762,0.74029,5323,0.00329,0.44876,0.50868,3618,0.01105,0.6979,0.65588,4694,0.00322,0.92924,0.61603,4403,0.00172,0.48648,0.75044,5407,0.00735,0.58686,0.79221,5627,0.00401,0.67,0.94118,6686,0.00393,0.83029,0.88103,6283,0.00244,0.54381,0.37779,2683,0.00704,0.79295,0.51324,3654,0.00317,0.07886,0.16174,0.01105,0.05258
109,10.9,0.584,0.72015,5102,0.00658,0.17419,0.55279,3904,0.00155,0.55533,0.66809,4784,0.00924,0.43562,0.59015,4246,0.00738,0.46581,0.74765,5299,0.00569,0.85238,0.60853,4395,0.07886,0.6879,0.44103,3118,0.02704,0.4879,0.4025,2887,0.0076,0.4519,0.84412,6033,0.00391,0.67295,0.7425,5321,0.0129,0.58781,0.76897,5522,0.00952,0.80448,0.71382,5125,0.01072,0.7121,0.23603,1755,0.00325,0.68457,0.73794,5322,0.00466,0.44771,0.51088,3618,0.01105,0.69543,0.65618,4694,0.00322,0.92952,0.61338,4403,0.00172,0.48962,0.74779,5302,0.00772,0.58524,0.79103,5627,0.00401,0.66952,0.93897,6686,0.00393,0.82743,0.87691,6282,0.00212,0.54352,0.38118,2683,0.00704,0.7899,0.51456,3653,0.00259,0.07886,0.17441,0.01105,0.05131
110,11.0,0.5759,0.71956,5101,0.00618,0.17362,0.55338,3904,0.00155,0.55276,0.66794,4784,0.00924,0.43324,0.59044,4246,0.00738,0.46952,0.74574,5300,0.00667,0.85019,0.60824,4395,0.07886,0.6859,0.44059,3118,0.02704,0.48724,0.40426,2887,0.0076,0.45,0.84206,6033,0.00391,0.67076,0.73971,5321,0.0129,0.5861,0.76779,5522,0.00952,0.80124,0.71368,5125,0.01072,0.71133,0.23882,1755,0.00325,0.68143,0.73544,5322,0.00466,0.44648,0.51294,3617,0.00894,0.69295,0.65618,4693,0.00398,0.92962,0.61118,4403,0.00172,0.49257,0.74544,5302,0.00772,0.58343,0.78971,5627,0.00401,0.66905,0.93691,6686,0.00393,0.82467,0.87294,6282,0.00212,0.54314,0.38426,2788,0.00633,0.78695,0.51603,3758,0.00311,0.07886,0.17539,0.00894,0.04977
111,11.1,0.56733,0.71794,5100,0.00604,0.17286,0.55397,3904,0.00155,0.55,0.66779,4783,0.00864,0.43086,0.59074,4246,0.00738,0.47352,0.74368,5300,0.00667,0.848,0.60794,4395,0.07886,0.6839,0.44029,3117,0.01322,0.48638,0.40603,2887,0.0076,0.448,0.83985,6033,0.00391,0.66857,0.73706,5321,0.0129,0.58429,0.76662,5522,0.00952,0.7979,0.71338,5124,0.06919,0.71048,0.24176,1755,0.00325,0.67838,0.73309,5217,0.00385,0.44524,0.51515,3722,0.00934,0.69038,0.65603,4693,0.00398,0.92971,0.60926,4403,0.00172,0.49533,0.74353,5303,0.00837,0.58162,0.78853,5627,0.00401,0.66829,0.93485,6686,0.00393,0.82181,0.86912,6282,0.00212,0.54248,0.38721,2787,0.00652,0.784,0.51721,3758,0.00311,0.07886,0.21944,0.00934,0.0502
112,11.2,0.55895,0.71559,5099,0.00609,0.172,0.55441,3904,0.00155,0.54724,0.66765,4783,0.00864,0.42838,0.59118,4245,0.00627,0.47771,0.74147,5301,0.00823,0.84571,0.60794,4394,0.02278,0.68181,0.44,3117,0.01322,0.48533,0.40779,2886,0.00875,0.44619,0.83765,5927,0.00458,0.66629,0.73426,5215,0.01016,0.58248,0.76559,5522,0.00952,0.79448,0.71294,5124,0.06919,0.70943,0.24456,1755,0.00325,0.67524,0.73059,5216,0.00395,0.4439,0.51735,3722,0.00934,0.68781,0.65588,4693,0.00398,0.92962,0.60765,4403,0.00172,0.498,0.74191,5303,0.00837,0.57981,0.78706,5626,0.00474,0.66752,0.93279,6686,0.00393,0.81895,0.86515,6176,0.00209,0.54171,0.39,2787,0.00652,0.78095,0.51838,3757,0.00413,0.06919,0.16289,0.00934,0.05202
113,11.3,0.55124,0.71221,5098,0.00757,0.17133,0.55471,3903,0.00329,0.54448,0.66735,4783,0.00864,0.4259,0.59176,4245,0.00627,0.4819,0.73926,5301,0.00823,0.84352,0.60809,4394,0.02278,0.6799,0.43971,3117,0.01322,0.4841,0.40941,2886,0.00875,0.44438,0.83529,5927,0.00458,0.6639,0.73162,5215,0.01016,0.58057,0.76441,5416,0.00918,0.79114,0.7125,5124,0.06919,0.70829,0.24735,1755,0.00325,0.67219,0.72809,5216,0.00395,0.44248,0.51971,3722,0.00934,0.68524,0.65544,4692,0.00418,0.92952,0.60603,4403,0.00172,0.50048,0.74074,5303,0.00837,0.57781,0.78559,5626,0.00474,0.66667,0.93088,6686,0.00393,0.8161,0.86147,6176,0.00209,0.54086,0.3925,2787,0.00652,0.7781,0.51956,3757,0.00413,0.06919,0.16429,0.00934,0.05222
114,11.4,0.54362,0.70912,5098,0.00757,0.17057,0.555,3903,0.00329,0.54181,0.66721,4782,0.00873,0.42362,0.59221,4245,0.00627,0.4861,0.73706,5302,0.00592,0.84124,0.60809,4394,0.02278,0.6779,0.43941,3117,0.01322,0.48286,0.41088,2886,0.00875,0.44267,0.83294,5927,0.00458,0.66152,0.72882,5215,0.01016,0.57886,0.76324,5416,0.00918,0.78762,0.71221,5123,0.02729,0.70705,0.25015,1860,0.0036,0.66905,0.72559,5216,0.00395,0.44114,0.52206,3722,0.00934,0.68267,0.655,4692,0.00418,0.92933,0.60441,4403,0.00172,0.50295,0.73971,5303,0.00837,0.57581,0.78397,5626,0.00474,0.6659,0.92897,6685,0.00378,0.81333,0.85765,6176,0.00209,0.5399,0.39485,2787,0.00652,0.77524,0.52073,3757,0.00413,0.02729,0.12017,0.00934,0.05242
115,11.5,0.53657,0.70838,5097,0.00623,0.16981,0.55515,3903,0.00329,0.53924,0.66691,4782,0.00873,0.42124,0.59265,4245,0.00627,0.49019,0.735,5197,0.00634,0.83895,0.60824,4394,0.02278,0.676,0.43912,3116,0.0172,0.48171,0.41221,2991,0.00755,0.44095,0.83074,5927,0.00458,0.65914,0.72618,5215,0.01016,0.57733,0.76221,5416,0.00918,0.7841,0.71176,5123,0.02729,0.70581,0.25294,1860,0.0036,0.6659,0.72294,5215,0.00602,0.4399,0.52456,3722,0.00934,0.68029,0.65426,4692,0.00418,0.92905,0.60265,4298,0.00197,0.50533,0.73926,5304,0.00592,0.57371,0.78235,5626,0.00474,0.66524,0.92691,6685,0.00378,0.81048,0.85397,6176,0.00209,0.53886,0.39691,2787,0.00652,0.77248,0.52206,3757,0.00413,0.02729,0.12337,0.00934,0.05229
116,11.6,0.52952,0.7075,5096,0.00725,0.16905,0.55515,3903,0.00329,0.53686,0.66662,4782,0.00873,0.41905,0.59294,4245,0.00627,0.4939,0.73279,5197,0.00634,0.83667,0.60838,4393,0.03349,0.6741,0.43868,3116,0.0172,0.48067,0.41338,2991,0.00755,0.43933,0.82838,5927,0.00458,0.65657,0.72368,5214,0.01141,0.57581,0.76088,5416,0.00918,0.78048,0.71132,5122,0.02848,0.70467,0.25574,1859,0.00339,0.66286,0.72,5110,0.00479,0.43876,0.52706,3722,0.00934,0.67781,0.65353,4692,0.00418,0.92867,0.60074,4298,0.00197,0.50771,0.73882,5304,0.00592,0.57171,0.78074,5626,0.00474,0.66457,0.925,6580,0.00278,0.80762,0.85,6070,0.00281,0.53771,0.39897,2892,0.00791,0.76981,0.52324,3756,0.00309,0.03349,0.13652,0.00934,0.05092
117,11.7,0.522,0.70735,5095,0.00709,0.16829,0.55515,3903,0.00329,0.53448,0.66632,4782,0.00873,0.41705,0.59323,4244,0.00746,0.49752,0.73074,5198,0.00965,0.83438,0.60853,4393,0.03349,0.67219,0.43824,3116,0.0172,0.47971,0.41441,2991,0.00755,0.4379,0.82618,5926,0.00519,0.6541,0.72103,5214,0.01141,0.57448,0.75971,5416,0.00918,0.77695,0.71074,5122,0.02848,0.70352,0.25838,1859,0.00339,0.65981,0.71676,5110,0.00479,0.43762,0.52956,3826,0.0107,0.67552,0.65265,4691,0.00361,0.92819,0.59853,4298,0.00197,0.50981,0.73853,5304,0.00592,0.56962,0.77912,5520,0.00769,0.664,0.92279,6580,0.00278,0.80486,0.84603,6070,0.00281,0.53648,0.40088,2892,0.00791,0.76733,0.52441,3756,0.00309,0.03349,0.14163,0.0107,0.05466
118,11.8,0.51524,0.70309,4990,0.00824,0.16752,0.55515,3903,0.00329,0.53238,0.66588,4781,0.00861,0.41524,0.59353,4244,0.00746,0.50076,0.72853,5198,0.00965,0.8321,0.60882,4393,0.03349,0.67038,0.43779,3116,0.0172,0.47886,0.41529,2991,0.00755,0.43638,0.82397,5926,0.00519,0.65152,0.71853,5109,0.01608,0.57324,0.75838,5416,0.00918,0.77343,0.71015,5122,0.02848,0.70248,0.26103,1859,0.00339,0.65686,0.71338,5109,0.00427,0.43667,0.53191,3826,0.0107,0.67314,0.65162,4691,0.00361,0.92762,0.59603,4298,0.00197,0.51171,0.73794,5304,0.00592,0.56762,0.77735,5520,0.00769,0.66343,0.92059,6580,0.00278,0.802,0.84191,6070,0.00281,0.53533,0.40294,2892,0.00791,0.76486,0.52529,3756,0.00309,0.03349,0.14618,0.0107,0.05414
119,11.9,0.51286,0.69544,4989,0.00828,0.16676,0.555,3903,0.00329,0.53038,0.66544,4781,0.00861,0.41362,0.59353,4244,0.00746,0.50381,0.72603,5198,0.00965,0.82981,0.60897,4393,0.03349,0.66867,0.43735,3116,0.0172,0.478,0.41603,2991,0.00755,0.43495,0.82191,5821,0.00547,0.64905,0.71603,5109,0.01608,0.572,0.75706,5416,0.00918,0.7699,0.70926,5121,0.01645,0.70152,0.26353,1859,0.00339,0.654,0.70985,5109,0.00427,0.43571,0.53412,3826,0.0107,0.67086,0.65044,4691,0.00361,0.92714,0.59368,4298,0.00197,0.51343,0.73721,5304,0.00592,0.56562,0.77574,5520,0.00769,0.66295,0.91824,6580,0.00278,0.79914,0.83765,5964,0.00167,0.5341,0.40515,2892,0.00791,0.76257,0.52618,3756,0.00309,0.03349,0.13443,0.0107,0.053
120,12.0,0.518,0.68912,4885,0.008,0.1661,0.55471,3903,0.00329,0.52848,0.66485,4781,0.00861,0.4121,0.59353,4244,0.00746,0.50657,0.72338,5199,0.00856,0.82752,0.60926,4392,0.0406,0.66695,0.43691,3116,0.0172,0.47733,0.41662,2991,0.00755,0.43352,0.82,5821,0.00547,0.64667,0.71353,5108,0.01062,0.57086,0.75574,5415,0.00827,0.76648,0.70838,5121,0.01645,0.70067,0.26603,1964,0.00467,0.65124,0.70618,5109,0.00427,0.43486,0.53632,3826,0.0107,0.66867,0.64897,4691,0.00361,0.92648,0.59103,4298,0.00197,0.51486,0.73588,5305,0.00823,0.56371,0.77426,5520,0.00769,0.66248,0.91574,6580,0.00278,0.79638,0.83353,5964,0.00167,0.53286,0.4075,2891,0.00814,0.76038,0.52706,3755,0.00267,0.0406,0.13408,0.0107,0.0564
121,12.1,0.52486,0.68485,4886,0.00745,0.16543,0.55441,3903,0.00329,0.52676,0.66426,4781,0.00861,0.41067,0.59323,4244,0.00746,0.50914,0.72059,5094,0.00579,0.82533,0.60971,4392,0.0406,0.66533,0.43691,3115,0.01977,0.47676,0.41706,2991,0.00755,0.4321,0.81824,5821,0.00547,0.64438,0.71132,5108,0.01062,0.5699,0.75441,5415,0.00827,0.76314,0.70735,5121,0.01645,0.69981,0.26838,1964,0.00467,0.64857,0.7025,5004,0.00452,0.43419,0.53838,3826,0.0107,0.66648,0.64735,4690,0.00431,0.92581,0.58823,4193,0.00179,0.51619,0.73426,5200,0.00726,0.56181,0.77265,5519,0.00476,0.6621,0.91324,6580,0.00278,0.79362,0.82926,5964,0.00167,0.53162,0.40985,2891,0.00814,0.75829,0.52779,3755,0.00267,0.0406,0.13388,0.0107,0.05327
122,12.2,0.53038,0.67956,4886,0.00745,0.16476,0.55397,3903,0.00329,0.52514,0.66338,4781,0.00861,0.40952,0.5925,4244,0.00746,0.51152,0.71735,5094,0.00579,0.82305,0.61015,4392,0.0406,0.66381,0.43706,3115,0.01977,0.47648,0.41721,2991,0.00755,0.43076,0.81662,5821,0.00547,0.6421,0.70897,5108,0.01062,0.56895,0.75294,5415,0.00827,0.75971,0.70632,5120,0.01899,0.69905,0.27074,1964,0.00467,0.646,0.69868,5003,0.00432,0.43352,0.54015,3826,0.0107,0.66448,0.64529,4585,0.00527,0.92514,0.58515,4193,0.00179,0.51743,0.73235,5200,0.00726,0.5601,0.77118,5519,0.00476,0.66162,0.91059,6475,0.00381,0.79086,0.825,5964,0.00167,0.53038,0.41235,2996,0.0075,0.75619,0.52838,3755,0.00267,0.0406,0.13642,0.0107,0.05442
123,12.3,0.5361,0.67353,4782,0.0059,0.164,0.55338,3903,0.00329,0.52362,0.6625,4780,0.00746,0.40848,0.59176,4243,0.00513,0.51352,0.71426,5094,0.00579,0.82076,0.61074,4392,0.0406,0.66238,0.43779,3115,0.01977,0.47629,0.4175,2991,0.00755,0.42952,0.815,5821,0.00547,0.64,0.70691,5108,0.01062,0.568,0.75147,5415,0.00827,0.75638,0.70529,5015,0.00986,0.69829,0.27309,1964,0.00467,0.64343,0.695,5003,0.00432,0.43295,0.54162,3826,0.0107,0.66248,0.64279,4585,0.00527,0.92438,0.58206,4193,0.00179,0.51848,0.73,5200,0.00726,0.55838,0.76971,5519,0.00476,0.66124,0.90809,6475,0.00381,0.7881,0.82088,5858,0.0026,0.52933,0.41471,2996,0.0075,0.75419,0.52897,3755,0.00267,0.0406,0.12381,0.0107,0.05535
124,12.4,0.5419,0.66662,4782,0.0059,0.16324,0.55265,3903,0.00329,0.5221,0.66118,4675,0.00652,0.40762,0.59059,4243,0.00513,0.51524,0.71088,5095,0.00764,0.81848,0.61132,4391,0.0102,0.66105,0.43897,3115,0.01977,0.47638,0.4175,2991,0.00755,0.42857,0.81368,5820,0.00462,0.63791,0.70471,5002,0.01098,0.56724,0.74985,5310,0.0082,0.75314,0.70441,5015,0.00986,0.69771,0.27559,1964,0.00467,0.64105,0.69088,4898,0.00583,0.43248,0.54265,3826,0.0107,0.66048,0.63985,4585,0.00527,0.92362,0.57912,4192,0.00136,0.51952,0.7275,5200,0.00726,0.55667,0.76838,5519,0.00476,0.66086,0.90574,6475,0.00381,0.78543,0.81662,5858,0.0026,0.52829,0.41721,2996,0.0075,0.75219,0.52956,3859,0.00324,0.01977,0.09376,0.0107,0.057
125,12.5,0.54781,0.65868,4678,0.00621,0.16248,0.55191,3903,0.00329,0.52067,0.65971,4675,0.00652,0.40686,0.58927,4243,0.00513,0.51667,0.7075,5095,0.00764,0.81619,0.61206,4391,0.0102,0.6599,0.44074,3115,0.01977,0.47667,0.41735,2991,0.00755,0.42771,0.81235,5820,0.00462,0.636,0.70265,5002,0.01098,0.56657,0.74794,5310,0.0082,0.74971,0.70353,5014,0.01271,0.69724,0.27794,1964,0.00467,0.63867,0.68676,4898,0.00583,0.4321,0.54324,3826,0.0107,0.65857,0.63647,4585,0.00527,0.92295,0.57618,4192,0.00136,0.52067,0.72515,5200,0.00726,0.55514,0.76706,5519,0.00476,0.66048,0.90338,6475,0.00381,0.78276,0.81235,5858,0.0026,0.52743,0.41941,2996,0.0075,0.75029,0.52985,3859,0.00324,0.01977,0.09661,0.0107,0.057
126,12.6,0.55429,0.6525,4679,0.00645,0.1619,0.55103,3903,0.00329,0.51933,0.65779,4675,0.00652,0.40638,0.58765,4138,0.00555,0.51771,0.70397,4990,0.00927,0.81381,0.61294,4391,0.0102,0.65886,0.44294,3220,0.01621,0.47714,0.41721,2991,0.00755,0.42705,0.81103,5820,0.00462,0.63419,0.70059,5002,0.01098,0.5661,0.74603,5310,0.0082,0.74638,0.70235,5014,0.01271,0.69676,0.28029,2069,0.00384,0.63648,0.68265,4897,0.00477,0.43171,0.54353,3826,0.0107,0.65676,0.63265,4584,0.00496,0.92229,0.57324,4087,0.00287,0.5219,0.72279,5200,0.00726,0.55362,0.76559,5519,0.00476,0.66019,0.90118,6475,0.00381,0.7801,0.80794,5752,0.00213,0.52676,0.42162,2996,0.0075,0.74848,0.53,3859,0.00324,0.01621,0.0951,0.0107,0.05584
127,12.7,0.56105,0.64485,4574,0.00617,0.16143,0.55,3902,0.00242,0.5181,0.65559,4675,0.00652,0.4059,0.58603,4138,0.00555,0.51848,0.70059,4990,0.00927,0.81133,0.61368,4391,0.0102,0.6579,0.44574,3220,0.01621,0.4779,0.41691,2991,0.00755,0.42667,0.80971,5820,0.00462,0.63248,0.69838,5002,0.01098,0.56562,0.74412,5310,0.0082,0.74305,0.70103,5014,0.01271,0.69648,0.28265,2069,0.00384,0.63429,0.67853,4897,0.00477,0.43143,0.54353,3826,0.0107,0.65505,0.62824,4479,0.00303,0.92171,0.57029,4087,0.00287,0.52324,0.72074,5200,0.00726,0.55219,0.76441,5413,0.00611,0.6599,0.89926,6475,0.00381,0.77743,0.80368,5752,0.00213,0.52619,0.42368,2996,0.0075,0.74657,0.53,3859,0.00324,0.01621,0.09423,0.0107,0.05526
